OC.A	I/aa	Marque of the complément (devant the pronoms et noms propres)	Marque du complément (devant les pronoms et noms propres)
CE.TAATAI.2	Tatâi	To fasten a line along the rafters of a house; to draw a line	To fasten a line along the rafters of a house; to draw a line
CE.KOO-WAA	ʔOovaa/vaa	Careless, worthless, idle, as a vagrant (Dvs).Uncertain Semantic Connection	(Aca)
PN.POO-GIA	Pooia	Dark as the sky	(Dvs)
NP.LELE.B	Rere/atua	The flying of a god, it was applied to a running meteor in the sky, and was thought to be a god coming down	The flying of a god, it was applied to a running meteor in the sky, and was thought to be a god coming down
OC.SIKI.1A	Hii	To dandle, nurse, take a child in the arms	(Dvs)
PN.SIKI.2	Hii/moea	To finish work	(Dvs)
OC.SIKI.1A	Hiʔi	Take un enfant in ses bras, bercer	Prendre un enfant dans ses bras, bercer
PN.TAFETA.A	Tafeta	A spot or stainUncertain Semantic Connection	(Dvs)
PN.HAKE.A	Aʔe	Monter, escalader [Iles Under the Vent (Leeward islands) Dialect]	Monter, escalader [Iles Sous le Vent (Leeward islands) Dialect]
PN.HAKE.A	Ae	To ascend, climb, mount; to touch the ground, as a boat or ship	(Dvs)
CE.ANEI	Aanei	"Particule interrogative qui se place after the prédicat on lequel porte l'interrogation: 'est-ce que?"""	"Particule interrogative qui se place après le prédicat sur lequel porte l'interrogation: 'est-ce que?"""
EP.TA-FAGA.B	Tafaa	Lazily, inertly	(Dvs)
PN.EE-NAA	Enaa	It is there (near the other person)	(Wls)
NP.KO-LAA	I ʔoo ra	LàProblematic	LàProblematic
CE.E KORE	Eore	No, not, will not, shall not (future)	(Dvs)
CE.E KORE	E ʔore	Future negative	(Lmt)
PN.TE-QA	Taa	Possessive	(Wls)
PN.TE-QA-U	Too	Second person singular possessive pronoun, neutral	(Wls)
PN.TE-QA-NA	Taana	Third person singular possessive A-class	(Wls)
TA.HEI	Hei	To entangle and catch fish in a net; to be in a state of entanglement, as fish in a net	To entangle and catch fish in a net; to be in a state of entanglement, as fish in a net
TT.HEIVA	Heiva	A dance, an assembly for dancing	(Dvs)
PN.TE-O-NA	Toona	Third person singular possessive, strong possession. His her, hers	(Wls)
PN.MAI.D	Mai	Indicates point of departure	(Wls)
PN.TE-O-KU	Tooʔu	Strong first person singular possessive, my mine	(Wls)
EP.KA-.1	ʔA	Before a numeral indicates how many (persons, objects, times etc.) there are now	(Wls)
CE.IKU.2	Iu	To file or rasp; a rasp or file of any sort, formerly a piece of shark skin	To file or rasp; a rasp or file of any sort, formerly a piece of shark skin
PN.PUI.A	Pui/pui	To spread the pitch on the end of an arrow	(Dvs)
PN.PUI.B	Pui/pui/rima	The scales of the maratea fish put on the arm of an archer, to prevent excoriation by the bow string	(Dvs)
NP.TAMUMU	Tamumu	Din, noise; to make a din or noise; to congregate	(Dvs)
PN.FAKA-QOTI.A	Faaoti	To finish, or complete a thing; to leave off for the present	(Dvs)
PN.FAKA-QOTI.B	Faaoti	Finisher, or one that brings to an end	(Dvs)
PN.FAKA-QOTI.A	Faʔaoti	Achever, finir (vt), terminer; décider	Achever, finir (vt), terminer; décider
OC.WELA.B	Vera	Chauffer	(Lmt)
PN.FAKA-TUPU.A	Faatupu	To cause any thing to grow	(Dvs)
PN.FAKA-TUPU.B	Faatupu	To cause any thing to happen or come to pass	(Dvs)
CE.MATE-KAI	Mateai	To be longing, as for fish, &c.	(Dvs)
CE.FAKA-KOI	Faaoi	To grind, whet, or sharpen, as a tool; to bring any thing to a sharp point	To grind, whet, or sharpen, as a tool; to bring any thing to a sharp point
PN.TAU-PILI	Taupiri	The train of the paper kiteUncertain Semantic Connection	(Dvs)
PN.TAU-PILI	Taupiri/maona	A wrestling matchUncertain Semantic Connection	A wrestling matchUncertain Semantic Connection
TA.KOO-UA	ʔOouo	Coconut dont l'amande n'est pas of the tout formée. Cocoanut, before the kernel forms (Dvs).	Coco dont l'amande n'est pas du tout formée. Cocoanut, before the kernel forms (Dvs).
NP.KAU-QALIKI	Aowiree [Parkinson 1773]	(Terminalia glabrata)	(Whr)
PN.QAMO-GA	Amoa	The name of a certain feast, when prayers were made, and certain ceremonies used, for the purpose of removing various restrictions in regard to the children of the chiefs and others, who before the performance of the amoa were reckoned sacredUncertain Semantic Connection	(Dvs)
CE.GALO-POO-INA	Aromoi-na	To forget/be forgottenPhonologically Irregular	(Dvs)
CE.GALO-POO-INA	Aramoiʔa, aramoʔe	Oubli; etre oublié [Iles Under the Vent (Leeward islands) Dialect]Phonologically Irregular	Oubli; etre oublié [Iles Sous le Vent (Leeward islands) Dialect]Phonologically Irregular
NP.MASALO.B	Maharo/haro	To cease, applied to anger, or to a desire when extinctUncertain Semantic Connection	(Dvs)
MP.PULELE-FUA	Purehua	A species of large snailUncertain Semantic Connection	(Dvs)
CE.KOO-WAA	ʔOovaa/vaa	Catégorie of chants où toutes the voix s'arrêtent to un certain moment to l'exception of the *hā'u*.Uncertain Semantic Connection	Catégorie de chants où toutes les voix s'arrêtent à un certain moment à l'exception du *hā'u*.Uncertain Semantic Connection
EP.QETE.*	Ete	To flinch	(Dvs)
AN.MAQOHA	Maoa	To be sufficiently baked, applied to food	(Dvs)
PN.QUTI.1	Uti/uti	A motley sky, a sign of a calmUncertain Semantic Connection	A motley sky, a sign of a calmUncertain Semantic Connection
CE.TEI-TEI	Teitei	High, tall, exalted	(Dvs)
PN.TAU-FAA	Tauhà	The four stars called the crosier	(Dvs)
NP.PEI	Pei	The name of an amusement in which stones, or limes, are thrown and caught. Jongler (Lmt).	(Dvs)
PN.MEQA.A	Mena	A thing, the same as meaPhonologically Irregular	(Dvs)
TA.MAI-MOA	Maimoa	A toy, pet, favourite, a play thing	A toy, pet, favourite, a play thing
CE.MA-HEA	Mahea	To fade; to be pale through fear; to fail, applied to desire; to cease, applied to rain	(Dvs)
CE.MA-HEA	Mahea/hea	To turn pale, to fade, to be destitute	(Dvs)
PN.LOLE.1	Rore	To depreciate or undervalue a thing	(Dvs)
PN.MA-ISI	Maihi	To fall or slip off untimely as the abortives of brutes	(Dvs)
PN.TAUTE	Taute/ute	A large collection of different kinds of food	(Dvs)
PN.TAUTE	Taute	A person not allowed to eat with men, because of his cooking for his wifeUncertain Semantic Connection	(Dvs)
PN.TAUTE	Taute/a	To rescue, deliverUncertain Semantic Connection	(Dvs)
XW.FONO.2B	Hono/a	An agreement, a plot	An agreement, a plot
PN.MAALUU.2	Maruu	Gentil, poli, doux; doucement	(Lmt)
PN.PIKO.C	Pio	Wrong, in a moral sense	Wrong, in a moral sense
PN.FAKA-PULU-PULU	Haapurupuru	To attend and minister to a person	(Dvs)
PN.FAKA-HURU	Faauru	To conduct a vessel into an anchoring-place; pilot	(Dvs)
MP.UE.A	Ue	The last struggling breath of an animal; to toss and move, as a dyihng person; strong, impetuous, as a wave of the sea	The last struggling breath of an animal; to toss and move, as a dyihng person; strong, impetuous, as a wave of the sea
PN.QARO.B	Aro/aro	The lining of a garment. Plafond (Lmt).	(Dvs)
PN.ENE.1	Ene	To approach near or too near	(Dvs)
NP.LANU.A	Nanu	Monter (en parlant of the mer)Phonologically Irregular	Monter (en parlant de la mer)Phonologically Irregular
CK.TAE-WAO	Taetaevao	Wild; also clownish; an inhabitant of the interior, a clown, one not accustomed to society. Sauvage (homme or bête qui vit en of the endroits retirés) (Lmt).	Wild; also clownish; an inhabitant of the interior, a clown, one not accustomed to society. Sauvage (homme ou bête qui vit en des endroits retirés) (Lmt).
EP.RURE	Rure	A rough instrument of musicUncertain Semantic Connection	(Dvs)
EP.RURE	Rure/rure	Applied to a certain manner of the voice of a female, when crying or lamentingUncertain Semantic Connection	Applied to a certain manner of the voice of a female, when crying or lamentingUncertain Semantic Connection
PN.HAKE.C	Naa mua aʔe	Avant	(Lmt)
PN.HAKE.C	Aa muri aʔe, aa/rau/aʔe	Tout to l'heure	Tout à l'heure
CC.KAPU-LOLO	Abu roro, apu/roro	The (human) skull	(Dvs)
CE.KAAPUA	Abua. Apua.	The shaft of a fish spear. The handle of a spear.	The shaft of a fish spear. The handle of a spear.
OC.PULAKA	Abura. Apura.	A species of (mountain) taro.Problematic	(Dvs)
MP.PULU.1A	Puru	The husk of the cocoanut shell	(Dvs)
CE.PUTA.1B	Abuta. Aputa.	To appear or be perceptible, as the sun through little openings in the clouds. To pierce through or enter, as light through small openings; to enter the mind, as perceptions of things.	(Dvs)
OC.ATU	Adu. Atu.	From, beside, more... [postverbal]	(Dvs)
PN.HUI-TUQA	Ivi tua	Epine dorsale	(Lmt)
PN.LAGI.5	Rai	The highest chief or king	(Dvs)
PN.I.2A	I	(devant the formes nominales) A, to the; to cause of, of; par,devant the complément d'un verb d'état (statif);...précède directement the locatifs	(devant les formes nominales) A, au; à cause de, de; par,devant le complément d'un verbe d'état (statif);...précède directement les locatifs
PN.MA-KAKA	ʔAʔa	Batailleur, taquin; provoquer, taquiner	(Lmt)
PN.MA-KAKA	Aa	A provocation, insult, jeer, taunt; to provoke, banter, insult; jocular, given to jest	(Dvs)
EP.I.2B	I	Marque of the complément	Marque du complément
CE.KOO-IWI	Oivi	The body of man or beast; the body of a god...	(Dvs)
FJ.TOLO.2A	Toro/toro	To creep	(Dvs)
PN.TO-TOLO	Totoro	To creep, or move slowly; to trace, by following a track, to trace a stalk or vine to the rest of the plant	To creep, or move slowly; to trace, by following a track, to trace a stalk or vine to the rest of the plant
TA.UTU-GA	Utua	A reward, compensation, wages; the payment either of merit or demerit, penalty or reward	(Dvs)
CE.TAGO.C	Tao/tao	Great, extreme, applied to darkness (pouri taotao)	(Dvs)
EP.PORO.2	Poro	The heel, or elbow; the handle of a tool, such as a knife or chisel; the end of a ridge pole	The heel, or elbow; the handle of a tool, such as a knife or chisel; the end of a ridge pole
CE.TAPARURU	Taparuru	Ungovernable anger or rage	(Dvs)
CE.TAPARURU	Taparuru	Bruit sourd of tonalité grave (bruit of chute on the plancher, of coups on the coque d'un navire; faire boum; spasme d'un animal avant of mourir; avoir ce spasme	Bruit sourd de tonalité grave (bruit de chute sur le plancher, de coups sur la coque d'un navire; faire boum; spasme d'un animal avant de mourir; avoir ce spasme
MQ.TAKEO	Tae(r)o	Poisoned, as by fish; also drunk	(Dvs)
MQ.TAKEO	Taʔero	Empoisonné, toxique, intoxiqué, soûl	Empoisonné, toxique, intoxiqué, soûl
CE.KIRITI	Iriti. ʔIriti (Lmt).	To have spasms, or be convulsed. Avoir of the spasmes (Lmt).	To have spasms, or be convulsed. Avoir des spasmes (Lmt).
TA.MA-KOKI	Maoi	To be bent under, as the leg or foot in falling suddenly	(Dvs)
TA.MA-KOKI	Maaʔoʔi	Etre foulé (se dit of the ligaments d'une articulation)	Etre foulé (se dit des ligaments d'une articulation)
MQ.MAIFA	(Ua puta) maiha	(Pierced) throughUncertain Semantic Connection	(Dvs)
MQ.MAIFA	Maaiha	De part en part; transpercer, traverserUncertain Semantic Connection	(Lmt)
CE.PUUTIKI	Putii	To put the hair in tresses; hair tied in one or two bunches on the head	(Dvs)
AN.FUFU.2	Para/huhu	To draw a thing between the thumb and finger, as the Tahitians do in emptying the intestines of pigs	(Dvs)
CE.PARA-HUU	Perehuu	Etre écrasé, crever (se dit of the fruits trop mûrs); mou en parlant d’une personne. To burst as over-ripe fruit (Dvs).	Etre écrasé, crever (se dit des fruits trop mûrs); mou en parlant d’une personne. To burst as over-ripe fruit (Dvs).
CE.UTARI	Utari	To follow after a person	To follow after a person
PN.FAKA-KITE	Faaite	To teach, make known, produce knowledge; teacher	(Dvs)
PN.FAKA-KITE	Faʔaʔite	Montrer, faire savoir, enseigner	(Lmt)
CE.KOO-REGA	Orea	The maiden plantain	(Dvs)
CE.KOO-REGA	Orea/rea	Yellowish, as the sea in some shallow places among coral rocks; also a word of obscene signification	(Dvs)
EP.KORE-GA	ʔOre/raʔa	Virtual absence, dearth, scarcityPhonologically Irregular	(Wls)
EP.NOU.2	Nou/nou	To covet, desire, lust after; desire, covetousness	(Dvs)
EP.TAFU.B	Tahu	To use certain ceremonies of sorcery or conjuration; to act as a sorcerer	(Dvs)
EP.TAFU.B	Tahu/tahu	A sorcerer, or conjuror	A sorcerer, or conjuror
PN.KO-IA	ʔOia	Oui, c'est cela, si	Oui, c'est cela, si
EP.E-IA	Eie, eiʔe	Voici (près of celui qui parle)	Voici (près de celui qui parle)
CE.PUA-PUA.3	Puapua	The blossoms of sugar cane reeds, and of bamboos	(Dvs)
CE.AI-TAGA	Aitaa	A man of another district or country, who, by marriage, becomes an inheritor of landUncertain Semantic Connection	(Dvs)
NP.FANAU-GA	Fanaua	What is brought forth; the young of any animal, man, beast, bird or fish; as also all insects	(Dvs)
NP.EQA.B	Ea	To be in health, to be enjoying health or liberty; healed, saved, escaped, delivered	(Dvs)
CE.KAREWA	Areva	The male, or the larger species of the *totara*, or hedge hog fish	(Dvs)
NP.FENUQU.B	Fenuû	To twist cords for net making	(Dvs)
NP.FENUQU.A*	Venu	The threads that are woven into a matPhonologically Irregular	(Dvs)
NP.FENUQU.A*	Fenu	A single element in plaiting a basket	A single element in plaiting a basket
PN.MA-RAMA.C	Maarama/rama	Clarté of l'esprit, intelligence, intelligent	Clarté de l'esprit, intelligence, intelligent
PN.MATA-MATA	Matamata	A second or after crop of fruit	(Dvs)
CE.MAIHI	Mahihi	Aslant, obliquelyUncertain Semantic Connection	(Dvs)
CE.NAU.3	Nau/mai	To recite or rehearse something that it may be knownUncertain Semantic Connection	(Dvs)
EP.NO	No	Of, belonging to; about, concerning	(Dvs)
CE.OE	Oe	Bell. Cloche (Lmt).Uncertain Semantic Connection	(Dvs)
PN.OFO.C	Oho	The highest in growth among the mulberry plants; the first-fruit; the foremost warrior in an engagement	(Dvs)
PN.OFO.C	Aute oho	The man whose head is highest; second-born of a family	(Dvs)
CE.PEKA.2B	Peʔa/peʔa	Rameaux, extrémités of the branches	Rameaux, extrémités des branches
NP.PUSI-A	Puhia	To be blown away or driven, as by the wind	(Dvs)
FJ.PUTU-KI	Putu	Amasser the plantes pour the *mono'i*	Amasser les plantes pour le *mono'i*
FJ.LUFA	Rufa(rufa)	Worn out, of a garment or cloth	(Dvs)
CE.POU.2	Pou	To descend from a high place	(Dvs)
CE.POU.2	Pou/anuana	To dive head foremost into the water	(Dvs)
CE.POU.2	Tu/pou	To bow the head and show the posteriors towards a person, by way of contempt	(Dvs)
CE.TUU-PERE	Tupere	A shell of the cockle kind....said to be used by the gods...to scrape the souls of men for food	(Dvs)
NP.QALI.1B	Ari	Eleventh night of lunar cycle	(Aud)
EP.FUA.3C	Hua	Thirteenth night of the lunar cycle	(Aud)
CE.FUNA.2	Huna	Thirteenth night of the lunar cycle	(Aud)
EP.MAHARU	Maharu	12th night of lunar cycle	(Aud)
CE.TURU	Turu/tea	17th night of lunar cycle	(Aud)
CE.TAGAROA	Taaroa	A series of three nights of the waning moon (24-26)	(Aud)
CE.ROGO.2	Roo maori	29th night of lunar cycle	(Aud)
CE.KAE	Ha/ae	The saliva from the mouth	(Dvs)
CE.KAE	Haa/ʔae	Bave, baver	(Lmt)
EP.GORO	ʔOoro/ʔa	Fête religieuse.	Fête religieuse.
EP.GORO	Oro/a	A feast connected with prayers and other religious observances...	(Dvs)
CE.FONO-GA	Honoa	An agreement, a plot; things joined	(Dvs)
EP.MAMAIA	Mamaiâ	A party formed some time ago at Tahiti...who professed to improve upon the received Religion, and to be given to extraordinary prayer; they discarded some of the essentials of Christianity, and were immoral in their conduct	(Dvs)
EP.PUUKAO	Puao	Cartridge of powder; any small wrapper, or thing rolled up, as paper, cloth &c.; to make cartridges, to wrap or roll up small thingsUncertain Semantic Connection	(Dvs)
PN.RAQA-KAU.B	Raaʔau	Wood (matière), en wood. Wood, timber of any kind, any thing made of wood (Dvs).	Bois (matière), en bois. Wood, timber of any kind, any thing made of wood (Dvs).
MP.PUKU.1A	Puʔu/puʔu	Pustule, bouton; pustuleux, boutonneux	(Lmt)
MP.PUKU.1A	Puu/puu	Rough, uneven, irregular; also agitated, as the sea	(Dvs)
PN.MAGEHO.A	Maʔero. Maero (Dvs).	Ressentir of the démangeaisons; démanger. To feel an itching sensation of the skin (Dvs).Phonologically Irregular	Ressentir des démangeaisons; démanger. To feel an itching sensation of the skin (Dvs).Phonologically Irregular
PN.SEGA.2	Heʔa	Catégorie of maladies qui comprend entre autres of the maladies of peau et the pertes blanches	Catégorie de maladies qui comprend entre autres des maladies de peau et les pertes blanches
PN.PIKI.2	Hoo/piʔi	Epilepsie	(Lmt)
CE.PAGO.1	Paʔo/paʔo	Very sale, noir of saleté	Très sale, noir de saleté
EC.TAA-PILI	Tapiri	Se rapprocher	(Lmt)
PN.TOLO.2B	Toro	To run or creep, as vines or roots of plants; to stretch out	(Dvs)
EO.TAU-TAHI	Tautai	A certain mode of fishing, of which there are many names	(Dvs)
EO.TAU-TAHI	Tautai	Pêche (mode of pêche, produit of the pêche, imstrument of pêche)	Pêche (mode de pêche, produit de la pêche, imstrument de pêche)
CE.RAWA-IKA	Ravaai	A fisherman; to fish	A fisherman; to fish
PN.TAA.4B	Taa/iʔa	Pêcher	Pêcher
PN.TAA.4B	Taiʔa	A fisherman; to fish by angling, or otherwise	(Dvs)
PN.TAU-SOA	Tauhoa/ni	To entice by soft words; to have a longing desire, or wish for an object; the meeting of different windsProblematic	(Dvs)
CE.AA.2	E	And, or	(Dvs)
CE.AA.2	ʔEe	"Conjonction of coordination ""et"""	"Conjonction de coordination ""et"""
CE.AA.3	A	Denoting the continuance of the action or of the things mentioned (post-verbal)	(Dvs)
CE.AA.3	Aa	Still (exprime the persistance) (apres the formes verbaux)	Encore (exprime la persistance) (apres les formes verbaux)
TA.PUUAI	Puuai	Fort, puissant, impétueux, dynamique	Fort, puissant, impétueux, dynamique
PN.TUPE.1	Tupe	A species of cockle shell	A species of cockle shell
PN.WAHE-GA	Vaehaʔa	Endroit, lieu, part, portionPhonologically Irregular	(Lmt)
CE.WAIHO	Vaiiho	Poser, placer, abandonner, laisser faire	(Aca)
PN.GATALA	ʔAtara nato	Gaterin tacheté (Plectorhinchus picus)	Gaterin tacheté (Plectorhinchus picus)
MP.QAUA.1	Aua	Mulet to lèvre frangée (Crenimugil crenilabis) (petit)	Mulet à lèvre frangée (Crenimugil crenilabis) (petit)
CE.UOA	A/uoa	Mulet argenté (Neomyxus leuciscus)	Mulet argenté (Neomyxus leuciscus)
FJ.PAAPAA	ʔAupaapaa tohe tuupou	Fish-trompette (Aulostomus chinensis)	Poisson-trompette (Aulostomus chinensis)
MP.SAKU-LAA	Haʔu/repe	Fish-voilier (Istiophorus platypterus)	Poisson-voilier (Istiophorus platypterus)
PN.QULUA	Uruʔati (IDV), uru piti (ISLV)	Carangue to grosse tête (Caranx ignobilis)	Carangue à grosse tête (Caranx ignobilis)
CP.FEQATA.A	Faeta	Loche rayon de miel (Epinephelus merra)Phonologically Irregular	(Bct)
NP.FAAFAA-LUA	Faafaa/piti, faafaarua	Raie manta of récif (Mobula alfredi), Raie manta géante (Mobula birostris)	Raie manta de récif (Mobula alfredi), Raie manta géante (Mobula birostris)
PN.FAAPUKU	Haapuʔu rehu	Mérou géant (Epinephelus lanceolatus)	Mérou géant (Epinephelus lanceolatus)
PN.FAAPUKU	Haapuʔu	Loche marbrée (Epinephelus polyphekadion)	Loche marbrée (Epinephelus polyphekadion)
TA.MAA-KONA.2	Maaʔona	Lutteur, athlète	Lutteur, athlète
PN.MAKI	Maʔi	Maladie, un badly; un malade; un cadavre humain (si the contexte the laisse entendre...)	Maladie, un mal; un malade; un cadavre humain (si le contexte le laisse entendre...)
PN.LAU-MANU	Raumanu	Rassemblement d'oiseaux of mer dénotant the présence d'un banc of poissons	Rassemblement d'oiseaux de mer dénotant la présence d'un banc de poissons
CE.RAU-KAWA	Rauava	The *miro* or *amae* leaves used in the marae for various sacred purposes	(Dvs)
PN.LAU-MANU	Raumanu	The fish, where the birds congregate over some part of the sea; also the fish, caught at the end of the season	(Dvs)
